BO_cost,Case_id,H_cost,Lamda,Num_back_orders,Parameter_Name,Parameter_Value,Server_cost,T_cost,Used_server,Utilization,Var_level
43179.0262840851,Case: 0119,3425.7912484638,0.0,1.9858697366,failure_rate,0.8,70000,116604.8175325489,7,0.457142858,0.05
6169.6581548712,Case: 0119,3168.4958889773,0.0,0.2837520544,failure_rate,0.6,70000,79338.1540438485,7,0.3428571435,0.05
4763.5886559251,Case: 0119,2920.6924664015,0.0,0.2190847586,failure_rate,0.4,70000,77684.2811223267,7,0.228571429,0.05
25587.5129607935,Case: 0119,1419.2938889172,0.0,1.1768090204,failure_rate,0.2,70000,97006.8068497107,7,0.1142857145,0.05
146252.7367848915,Case: 0120,7664.3949929854,0.0,6.8312107108,failure_rate,0.9,110000,263917.1317778769,11,0.6545454549,0.05
69377.6386429841,Case: 0120,7402.9604580753,0.0,3.2405087153,failure_rate,0.8,110000,186780.5991010595,11,0.5818181822,0.05
72141.1459533266,Case: 0120,5528.2037415932,0.0,3.3695873305,failure_rate,0.6,110000,187669.3496949199,11,0.4363636366,0.05
23584.3231409224,Case: 0120,4885.0217129602,0.0,1.1015826739,failure_rate,0.4,110000,138469.3448538827,11,0.2909090911,0.05
82787.5679827411,Case: 0120,2086.0281134271,0.0,3.8668631682,failure_rate,0.2,110000,194873.5960961682,11,0.1454545455,0.05
99573.7553434258,Case: 0022,4327.6995824248,0.0,5.9209483313,failure_rate,0.9,700000,803901.4549258506,7,0.5142857101,0.05
112525.0143336727,Case: 0022,3643.2069399862,0.0,6.6910682795,failure_rate,0.8,700000,816168.2212736589,7,0.4571428534,0.05
52641.4402182635,Case: 0022,3275.4808061635,0.0,3.1302148497,failure_rate,0.6,700000,755916.921024427,7,0.3428571401,0.05
65397.9882866038,Case: 0022,1953.9893712687,0.0,3.8887567139,failure_rate,0.4,700000,767351.9776578725,7,0.2285714267,0.05
57239.915413062,Case: 0022,201.6943480555,0.0,3.4036537086,failure_rate,0.2,700000,757441.6097611175,7,0.1142857134,0.05
57907.1283715202,Case: 0023,5651.9839161511,0.0,5.1712380561,failure_rate,0.9,900000,963559.1122876712,9,0.8000000001,0.05
32928.4329125145,Case: 0023,4926.1833083755,0.0,2.9405838313,failure_rate,0.8,900000,937854.61622089,9,0.7111111112,0.05
15682.1271951769,Case: 0023,3502.1386433618,0.0,1.4004495687,failure_rate,0.6,900000,919184.2658385386,9,0.5333333334,0.05
38378.4937053676,Case: 0023,2603.8625368393,0.0,3.4272866358,failure_rate,0.4,900000,940982.3562422069,9,0.3555555556,0.05
24722.0954851424,Case: 0023,1375.2916721966,0.0,2.2077392645,failure_rate,0.2,900000,926097.3871573389,9,0.1777777778,0.05
126068.8375960924,Case: 0029,4777.2330572621,0.0,5.4482077283,failure_rate,0.9,600000,730846.0706533545,6,0.6000000004,0.05
19545.8837073124,Case: 0029,4467.6109433609,0.0,0.8446975216,failure_rate,0.8,600000,624013.4946506732,6,0.5333333337,0.05
29530.6494924666,Case: 0029,3584.2732285982,0.0,1.2762004937,failure_rate,0.6,600000,633114.9227210648,6,0.4000000003,0.05
35498.1686402973,Case: 0029,2548.9937463377,0.0,1.5340935985,failure_rate,0.4,600000,638047.162386635,6,0.2666666669,0.05
74404.8007539335,Case: 0029,759.1109404085,0.0,3.2154878098,failure_rate,0.2,600000,675163.911694342,6,0.1333333334,0.05
150754.9110831753,Case: 0032,12480.9526770141,0.0,5.316405392,failure_rate,0.9,900000,1063235.8637601894,9,0.7999999999,0.05
75180.4368993197,Case: 0032,10509.970370556,0.0,2.6512547899,failure_rate,0.8,900000,985690.4072698756,9,0.711111111,0.05
105544.0475070066,Case: 0032,6406.8438573563,0.0,3.7220342556,failure_rate,0.6,900000,1011950.8913643628,9,0.5333333333,0.05
56530.6003478798,Case: 0032,4872.3661051333,0.0,1.9935641655,failure_rate,0.4,900000,961402.9664530131,9,0.3555555555,0.05
26219.8787282057,Case: 0032,3004.4398954526,0.0,0.9246498416,failure_rate,0.2,900000,929224.3186236583,9,0.1777777778,0.05
67860.6365272097,Case: 0034,9566.6255563716,0.0,3.0789278288,failure_rate,0.9,900000,977427.2620835813,9,0.7999999988,0.05
69351.4738581053,Case: 0034,7249.0980442581,0.0,3.1465691122,failure_rate,0.8,900000,976600.5719023634,9,0.7111111101,0.05
85843.5965965643,Case: 0034,4536.7459162484,0.0,3.8948387757,failure_rate,0.6,900000,990380.3425128127,9,0.5333333326,0.05
57644.1394952585,Case: 0034,3047.3591566647,0.0,2.615391696,failure_rate,0.4,900000,960691.4986519233,9,0.355555555,0.05
4150.6054820974,Case: 0034,2368.657063252,0.0,0.1883185213,failure_rate,0.2,900000,906519.2625453494,9,0.1777777775,0.05
101545.9001741007,Case: 0035,5200.0390955502,0.0,3.7975662393,failure_rate,0.9,700000,806745.939269651,7,0.5142857141,0.05
94492.8227661154,Case: 0035,3919.2671723986,0.0,3.5337985382,failure_rate,0.8,700000,798412.0899385139,7,0.457142857,0.05
33838.7422712184,Case: 0035,3820.8439394683,0.0,1.2654855096,failure_rate,0.6,700000,737659.5862106867,7,0.3428571428,0.05
52730.0906313915,Case: 0035,2552.8853661798,0.0,1.9719753494,failure_rate,0.4,700000,755282.9759975713,7,0.2285714285,0.05
53931.1411312301,Case: 0035,1088.7531129424,0.0,2.0168916761,failure_rate,0.2,700000,755019.8942441725,7,0.1142857143,0.05
113881.0833504693,Case: 0041,5933.8941220179,0.0,7.1446592266,failure_rate,0.9,1000000,1119814.9774724871,10,0.7200000001,0.05
131514.8509837933,Case: 0041,4870.5401204397,0.0,8.2509646543,failure_rate,0.8,1000000,1136385.391104233,10,0.6400000001,0.05
32978.6070851052,Case: 0041,4295.8548663032,0.0,2.0690083239,failure_rate,0.6,1000000,1037274.4619514084,10,0.48,0.05
28241.252823957,Case: 0041,3397.9599596938,0.0,1.771796699,failure_rate,0.4,1000000,1031639.2127836508,10,0.32,0.05
36722.6289630949,Case: 0041,1555.7486684908,0.0,2.3039003681,failure_rate,0.2,1000000,1038278.3776315857,10,0.16,0.05
66383.8871196632,Case: 0044,3654.7794991621,0.0,4.0134699395,failure_rate,0.9,600000,670038.6666188253,6,0.6000000004,0.05
26897.8889055123,Case: 0044,3307.7503913166,0.0,1.6262058949,failure_rate,0.8,600000,630205.6392968289,6,0.5333333337,0.05
19475.9477615275,Case: 0044,2488.0895062574,0.0,1.1774864998,failure_rate,0.6,600000,621964.0372677848,6,0.4000000003,0.05
15737.6409153496,Case: 0044,2253.2276840995,0.0,0.9514740922,failure_rate,0.4,600000,617990.8685994492,6,0.2666666668,0.05
29849.2116640844,Case: 0044,667.0998122152,0.0,1.8046384285,failure_rate,0.2,600000,630516.3114762997,6,0.1333333334,0.05
39519.9531703036,Case: 0075,2356.3529015189,0.0,2.4155626376,failure_rate,0.9,80000,121876.3060718225,8,0.4499999998,0.05
50638.8374687523,Case: 0075,2153.514660702,0.0,3.095177853,failure_rate,0.8,80000,132792.3521294543,8,0.3999999998,0.05
22242.7142731837,Case: 0075,2043.3073923399,0.0,1.3595327233,failure_rate,0.6,80000,104286.0216655236,8,0.2999999999,0.05
20056.2248596394,Case: 0075,1269.1450711765,0.0,1.2258887862,failure_rate,0.4,80000,101325.3699308159,8,0.1999999999,0.05
35660.8775632631,Case: 0075,597.444976558,0.0,2.179685869,failure_rate,0.2,80000,116258.3225398211,8,0.1,0.05
16437.7405175028,Case: 0076,7739.1030426626,0.5,1.2036456186,failure_rate,0.9,90000,114176.8435601655,9,0.8000000021,0.05
20219.8067544367,Case: 0076,5844.7670988677,0.5,1.480585594,failure_rate,0.8,90000,116064.5738533044,9,0.711111113,0.05
4335.1048263661,Case: 0076,5047.5497529211,0.5,0.3174359593,failure_rate,0.6,90000,99382.6545792872,9,0.5333333348,0.05
3925.7127257614,Case: 0076,4153.3012847262,0.5,0.2874584203,failure_rate,0.4,90000,98079.0140104875,9,0.3555555565,0.05
2767.8885539548,Case: 0076,2875.6652190741,0.5,0.2026773039,failure_rate,0.2,90000,95643.553773029,9,0.1777777783,0.05
20055.7663525535,Case: 0079,11836.0124921033,0.5,0.8350753725,failure_rate,0.9,50000,81891.7788446568,5,0.7199999997,0.05
26039.3822800107,Case: 0079,9283.3134074069,0.5,1.0842191953,failure_rate,0.8,50000,85322.6956874176,5,0.6399999998,0.05
13293.7597496243,Case: 0079,6607.9996813645,0.5,0.5535211759,failure_rate,0.6,50000,69901.7594309888,5,0.4799999998,0.05
7293.8909842283,Case: 0079,4148.5072715248,0.5,0.3037006227,failure_rate,0.4,50000,61442.3982557531,5,0.3199999999,0.05
5539.0948226695,Case: 0079,2360.9218024859,0.5,0.230635,failure_rate,0.2,50000,57900.0166251554,5,0.1599999999,0.05
26944.3118099533,Case: 0080,10229.528215391,0.5,1.2675361403,failure_rate,0.9,90000,127173.8400253443,9,0.8000000002,0.05
5612.2101000621,Case: 0080,8376.2525411506,0.5,0.2640141333,failure_rate,0.8,90000,103988.4626412127,9,0.7111111113,0.05
3919.5480635639,Case: 0080,6561.0526034121,0.5,0.1843865547,failure_rate,0.6,90000,100480.600666976,9,0.5333333335,0.05
2011.0133792154,Case: 0080,5965.5626985724,0.5,0.0946037203,failure_rate,0.4,90000,97976.5760777878,9,0.3555555556,0.05
12879.0190211282,Case: 0080,4006.9592911842,0.5,0.6058652444,failure_rate,0.2,90000,106885.9783123124,9,0.1777777778,0.05
13294.5430657133,Case: 0117,10660.5840006325,0.5,0.5598654669,failure_rate,0.9,50000,73955.1270663458,5,0.7200000004,0.05
9105.6880243592,Case: 0117,7940.2154619052,0.5,0.3834626171,failure_rate,0.8,50000,67045.9034862644,5,0.6400000004,0.05
7841.2039308671,Case: 0117,4297.3789856919,0.5,0.3302121238,failure_rate,0.6,50000,62138.582916559,5,0.4800000003,0.05
5093.1161951913,Case: 0117,3259.486379733,0.5,0.2144834811,failure_rate,0.4,50000,58352.6025749243,5,0.3200000002,0.05
3929.0870031986,Case: 0117,1892.4467818862,0.5,0.1654633874,failure_rate,0.2,50000,55821.5337850848,5,0.1600000001,0.05
13500.74285701,Case: 0118,11254.1568916833,0.5,0.4260796291,failure_rate,0.9,90000,114754.8997486933,9,0.8000000003,0.05
7024.4982038784,Case: 0118,9530.5669139544,0.5,0.2216911781,failure_rate,0.8,90000,106555.0651178328,9,0.7111111114,0.05
4508.3363115916,Case: 0118,6830.5748329826,0.5,0.1422818199,failure_rate,0.6,90000,101338.9111445742,9,0.5333333336,0.05
1602.4785847778,Case: 0118,6543.6977179924,0.5,0.0505737713,failure_rate,0.4,90000,98146.1763027703,9,0.3555555557,0.05
4623.5266579875,Case: 0118,3166.45844759,0.5,0.1459171947,failure_rate,0.2,90000,97789.9851055775,9,0.1777777779,0.05
9227.7910721673,Case: 0119,8455.1280711278,0.5,0.4244002842,failure_rate,0.9,50000,67682.9191432951,5,0.7200000014,0.05
6033.7552314743,Case: 0119,6577.4204366828,0.5,0.2775016702,failure_rate,0.8,50000,62611.175668157,5,0.6400000012,0.05
4234.5058592027,Case: 0119,3881.0938580735,0.5,0.1947514282,failure_rate,0.6,50000,58115.5997172762,5,0.4800000009,0.05
2382.9730262981,Case: 0119,3168.4958889773,0.5,0.1095965894,failure_rate,0.4,50000,55551.4689152754,5,0.3200000006,0.05
1720.9349844386,Case: 0119,2484.7666550522,0.5,0.0791484431,failure_rate,0.2,50000,54205.7016394908,5,0.1600000003,0.05
18984.5864168676,Case: 0120,13046.36944244,0.5,0.8867369796,failure_rate,0.9,90000,122030.9558593076,9,0.8000000005,0.05
29882.1152397751,Case: 0120,9887.8915886558,0.5,1.3957415784,failure_rate,0.8,90000,129770.006828431,9,0.7111111115,0.05
6742.3498009153,Case: 0120,7756.2737777223,0.5,0.3149234208,failure_rate,0.6,90000,104498.6235786377,9,0.5333333337,0.05
9915.2301148305,Case: 0120,5528.2037415932,0.5,0.4631231364,failure_rate,0.4,90000,105443.4338564237,9,0.3555555558,0.05
4550.9588581162,Case: 0120,4091.9309661598,0.5,0.2125673651,failure_rate,0.2,90000,98642.889824276,9,0.1777777779,0.05
18823.8056100965,Case: 0022,13426.5938489198,0.5,1.1193188409,failure_rate,0.9,500000,532250.3994590163,5,0.7199999942,0.05
24201.6800633339,Case: 0022,9679.0440560986,0.5,1.4391030718,failure_rate,0.8,500000,533880.7241194325,5,0.6399999948,0.05
22860.4245079294,Case: 0022,4310.6954385902,0.5,1.359348072,failure_rate,0.6,500000,527171.1199465196,5,0.4799999961,0.05
5359.2669068381,Case: 0022,3338.1864784496,0.5,0.3186777715,failure_rate,0.4,500000,508697.4533852877,5,0.3199999974,0.05
3938.8134309443,Case: 0022,1988.7151547051,0.5,0.2342134303,failure_rate,0.2,500000,505927.5285856494,5,0.1599999987,0.05
11198.810479299,Case: 0023,9228.2452771238,0.5,1.0000792055,failure_rate,0.9,800000,820427.0557564227,8,0.9000000002,0.05
3775.6280838328,Case: 0023,6218.914975562,0.5,0.3371721614,failure_rate,0.8,800000,809994.5430593948,8,0.8000000001,0.05
6683.3931110285,Case: 0023,3889.1394866954,0.5,0.5968421811,failure_rate,0.6,800000,810572.5325977239,8,0.6000000001,0.05
7572.0547035506,Case: 0023,3091.3538554743,0.5,0.6762016793,failure_rate,0.4,800000,810663.4085590249,8,0.4000000001,0.05
7181.4905506537,Case: 0023,1945.7384786509,0.5,0.6413234135,failure_rate,0.2,800000,809127.2290293046,8,0.2,0.05
23985.2310971968,Case: 0029,9224.0402674449,0.5,1.0365489515,failure_rate,0.9,500000,533209.2713646417,5,0.7200000005,0.05
7400.7064345647,Case: 0029,7280.9226104177,0.5,0.319829918,failure_rate,0.8,500000,514681.6290449824,5,0.6400000005,0.05
4107.7949979841,Case: 0029,4669.6037002209,0.5,0.1775230174,failure_rate,0.6,500000,508777.398698205,5,0.4800000003,0.05
4340.902614813,Case: 0029,3581.6823457558,0.5,0.1875970273,failure_rate,0.4,500000,507922.5849605688,5,0.3200000002,0.05
1848.5124446078,Case: 0029,2548.9937463377,0.5,0.0798855608,failure_rate,0.2,500000,504397.5061909455,5,0.1600000001,0.05
24547.4255959599,Case: 0032,21215.5016192593,0.5,0.8656704107,failure_rate,0.9,800000,845762.9272152191,8,0.8999999999,0.05
16090.7614098558,Case: 0032,15022.3615175674,0.5,0.5674442717,failure_rate,0.8,800000,831113.1229274232,8,0.7999999999,0.05
9108.6350186968,Case: 0032,10499.7957109312,0.5,0.3212180351,failure_rate,0.6,800000,819608.430729628,8,0.5999999999,0.05
7478.621854509,Case: 0032,6881.3096479779,0.5,0.2637352592,failure_rate,0.4,800000,814359.9315024868,8,0.4,0.05
5579.8556856346,Case: 0032,4477.8896931275,0.5,0.1967748489,failure_rate,0.2,800000,810057.7453787621,8,0.2,0.05
23491.4468596801,Case: 0034,15273.6969850408,0.5,1.065838359,failure_rate,0.9,800000,838765.1438447209,8,0.8999999987,0.05
6780.2854681752,Case: 0034,11140.5236796647,0.5,0.3076306189,failure_rate,0.8,800000,817920.8091478399,8,0.7999999988,0.05
10534.5577125635,Case: 0034,7100.5285183888,0.5,0.4779669712,failure_rate,0.6,800000,817635.0862309523,8,0.5999999991,0.05
4099.9325652754,Case: 0034,4529.0054616305,0.5,0.1860194233,failure_rate,0.4,800000,808628.9380269059,8,0.3999999994,0.05
3283.6771716633,Case: 0034,2694.5317368527,0.5,0.1489848245,failure_rate,0.2,800000,805978.2089085159,8,0.1999999997,0.05
12393.5844805098,Case: 0035,10772.6882731308,0.5,0.4634894952,failure_rate,0.9,500000,523166.2727536406,5,0.7199999998,0.05
12612.3652673801,Case: 0035,9305.8245692822,0.5,0.471671357,failure_rate,0.8,500000,521918.1898366623,5,0.6399999998,0.05
7958.6852100079,Case: 0035,5724.4884624056,0.5,0.2976351996,failure_rate,0.6,500000,513683.1736724135,5,0.4799999999,0.05
6114.1787509922,Case: 0035,3887.3186694412,0.5,0.2286552068,failure_rate,0.4,500000,510001.4974204334,5,0.3199999999,0.05
4099.44391736,Case: 0035,2662.6029024631,0.5,0.1533090927,failure_rate,0.2,500000,506762.0468198232,5,0.16,0.05
29555.313299389,Case: 0041,9614.9369232424,0.5,1.8542380846,failure_rate,0.9,900000,939170.2502226314,9,0.8000000001,0.05
42371.2398137116,Case: 0041,6800.9576215867,0.5,2.6582823114,failure_rate,0.8,900000,949172.1974352982,9,0.7111111112,0.05
14239.1931958523,Case: 0041,5299.2246284095,0.5,0.8933369797,failure_rate,0.6,900000,919538.4178242618,9,0.5333333334,0.05
4428.7770017024,Case: 0041,4378.8635504337,0.5,0.2778521378,failure_rate,0.4,900000,908807.6405521361,9,0.3555555556,0.05
4103.3611635538,Case: 0041,2860.6417569899,0.5,0.2574362338,failure_rate,0.2,900000,906964.0029205437,9,0.1777777778,0.05
13952.4416255169,Case: 0044,5265.3333525533,0.5,0.843543629,failure_rate,0.9,500000,519217.7749780702,5,0.7200000005,0.05
5416.490025118,Case: 0044,4381.4277024134,0.5,0.3274728377,failure_rate,0.8,500000,509797.9177275314,5,0.6400000004,0.05
2472.3820774066,Case: 0044,3430.1928099118,0.5,0.1494765007,failure_rate,0.6,500000,505902.5748873184,5,0.4800000003,0.05
8273.2442499159,Case: 0044,2681.542291786,0.5,0.5001879001,failure_rate,0.4,500000,510954.7865417019,5,0.3200000002,0.05
1818.6560577144,Case: 0044,1752.5782266447,0.5,0.109953209,failure_rate,0.2,500000,503571.2342843591,5,0.1600000001,0.05
6369.7330378384,Case: 0075,6679.880926667,0.5,0.3893347007,failure_rate,0.9,50000,63049.6139645054,5,0.7199999997,0.05
4114.2320622904,Case: 0075,5422.793228866,0.5,0.2514725969,failure_rate,0.8,50000,59537.0252911564,5,0.6399999997,0.05
12165.9794449116,Case: 0075,3102.3927412798,0.5,0.7436164023,failure_rate,0.6,50000,65268.3721861914,5,0.4799999998,0.05
2062.1469293024,Case: 0075,2091.3035045045,0.5,0.1260438001,failure_rate,0.4,50000,54153.4504338069,5,0.3199999999,0.05
1643.0633659965,Case: 0075,1269.1450711765,0.5,0.1004283194,failure_rate,0.2,50000,52912.208437173,5,0.1599999999,0.05
3783.0651942739,Case: 0076,11053.3886444351,1.0,0.2770131236,failure_rate,0.9,90000,104836.453838709,9,0.8000000021,0.05
3640.2139344192,Case: 0076,8647.4076803436,1.0,0.266552909,failure_rate,0.8,90000,102287.6216147629,9,0.711111113,0.05
3237.3628037425,Case: 0076,5685.7328708197,1.0,0.2370543294,failure_rate,0.6,90000,98923.0956745622,9,0.5333333348,0.05
2362.3378384223,Case: 0076,4733.3028150159,1.0,0.1729810484,failure_rate,0.4,90000,97095.6406534381,9,0.3555555565,0.05
1432.1920124599,Case: 0076,3731.3723885453,1.0,0.1048715691,failure_rate,0.2,90000,95163.5644010052,9,0.1777777783,0.05
4889.4042749876,Case: 0079,14132.1419846087,1.0,0.2035833996,failure_rate,0.9,50000,69021.5462595963,5,0.7199999997,0.05
2961.1256168989,Case: 0079,12873.1597632844,1.0,0.12329437,failure_rate,0.8,50000,65834.2853801833,5,0.6399999998,0.05
2814.6256348372,Case: 0079,9630.3660628279,1.0,0.1171944522,failure_rate,0.6,50000,62444.9916976652,5,0.4799999998,0.05
2814.0571786032,Case: 0079,7214.7349138137,1.0,0.117170783,failure_rate,0.4,50000,60028.7920924169,5,0.3199999999,0.05
3269.1638416013,Case: 0079,4008.2985244158,1.0,0.1361203638,failure_rate,0.2,50000,57277.4623660171,5,0.1599999999,0.05
2817.9721918625,Case: 0080,12784.8826787546,1.0,0.1325653303,failure_rate,0.9,90000,105602.8548706171,9,0.8000000002,0.05
2447.4071127011,Case: 0080,10679.0484403369,1.0,0.1151329077,failure_rate,0.8,90000,103126.455553038,9,0.7111111113,0.05
2232.2971022392,Case: 0080,7755.9056972365,1.0,0.1050135284,failure_rate,0.6,90000,99988.2027994757,9,0.5333333335,0.05
1429.9908234219,Case: 0080,6391.3861185011,1.0,0.0672707866,failure_rate,0.4,90000,97821.376941923,9,0.3555555556,0.05
675.008967401,Case: 0080,5506.7698036554,1.0,0.0317543186,failure_rate,0.2,90000,96181.7787710564,9,0.1777777778,0.05
5912.2351872027,Case: 0117,12863.4545610355,1.0,0.2489785694,failure_rate,0.9,50000,68775.6897482382,5,0.7200000004,0.05
4995.0186026881,Case: 0117,10215.0253454228,1.0,0.2103523535,failure_rate,0.8,50000,65210.0439481109,5,0.6400000004,0.05
2771.1750525038,Case: 0117,7366.9575801326,1.0,0.1167009056,failure_rate,0.6,50000,60138.1326326364,5,0.4800000003,0.05
2768.5302283432,Case: 0117,4777.9738560011,1.0,0.1165895256,failure_rate,0.4,50000,57546.5040843442,5,0.3200000002,0.05
2079.1730970824,Case: 0117,3186.5138801056,1.0,0.0875590241,failure_rate,0.2,50000,55265.686977188,5,0.1600000001,0.05
4155.4505689086,Case: 0118,15317.4421856367,1.0,0.1311448456,failure_rate,0.9,90000,109472.8927545453,9,0.8000000003,0.05
4358.5689259876,Case: 0118,11551.1807537095,1.0,0.1375552035,failure_rate,0.8,90000,105909.7496796971,9,0.7111111114,0.05
2470.2218827582,Case: 0118,8134.211009376,1.0,0.0779595045,failure_rate,0.6,90000,100604.4328921342,9,0.5333333336,0.05
1463.202476494,Case: 0118,6635.9094461448,1.0,0.0461782566,failure_rate,0.4,90000,98099.1119226388,9,0.3555555557,0.05
709.5103370929,Case: 0118,5801.8468508356,1.0,0.0223919457,failure_rate,0.2,90000,96511.3571879285,9,0.1777777779,0.05
13475.3718389582,Case: 0022,45941.1473849086,1.0,0.8012852396,failure_rate,0.9,400000,459416.5192238669,4,0.8999999927,0.05
11168.2766500826,Case: 0022,32085.4194302928,1.0,0.6640985746,failure_rate,0.8,400000,443253.6960803753,4,0.7999999935,0.05
6156.9115566542,Case: 0022,11801.3810727003,1.0,0.3661080682,failure_rate,0.6,400000,417958.2926293546,4,0.5999999952,0.05
4469.7243644065,Case: 0022,4787.7749892885,1.0,0.2657829558,failure_rate,0.4,400000,409257.499353695,4,0.3999999968,0.05
2413.553690079,Case: 0022,3268.7339473473,1.0,0.1435170005,failure_rate,0.2,400000,405682.2876374263,4,0.1999999984,0.05
3468.6176034844,Case: 0023,14711.2221197765,1.0,0.3097554283,failure_rate,0.9,800000,818179.8397232608,8,0.9000000002,0.05
2321.9525749909,Case: 0023,8793.2351725243,1.0,0.2073556375,failure_rate,0.8,800000,811115.1877475152,8,0.8000000001,0.05
1181.0795339843,Case: 0023,5355.5249960078,1.0,0.1054730843,failure_rate,0.6,800000,806536.6045299921,8,0.6000000001,0.05
1393.9125390348,Case: 0023,3529.5786481706,1.0,0.124479555,failure_rate,0.4,800000,804923.4911872054,8,0.4000000001,0.05
921.1331129028,Case: 0023,2671.0291535096,1.0,0.0822592786,failure_rate,0.2,800000,803592.1622664125,8,0.2,0.05
4896.0980849061,Case: 0029,12446.5552484677,1.0,0.211590429,failure_rate,0.9,500000,517342.6533333739,5,0.7200000005,0.05
4337.4708521194,Case: 0029,9309.4545852979,1.0,0.1874487198,failure_rate,0.8,500000,513646.9254374173,5,0.6400000005,0.05
1900.1853768188,Case: 0029,6372.6092490034,1.0,0.0821186651,failure_rate,0.6,500000,508272.7946258222,5,0.4800000003,0.05
1156.311144357,Case: 0029,4467.6109433609,1.0,0.0499712969,failure_rate,0.4,500000,505623.9220877179,5,0.3200000002,0.05
1170.9851229915,Case: 0029,3163.4482322443,1.0,0.0506054495,failure_rate,0.2,500000,504334.4333552358,5,0.1600000001,0.05
4114.3002819234,Case: 0119,11792.9852723542,1.0,0.189222989,failure_rate,0.9,50000,65907.2855542776,5,0.7200000014,0.05
3183.9441921165,Case: 0119,8493.6399521223,1.0,0.1464344836,failure_rate,0.8,50000,61677.5841442389,5,0.6400000012,0.05
2915.9332878569,Case: 0119,4759.9122756989,1.0,0.1341082504,failure_rate,0.6,50000,57675.8455635558,5,0.4800000009,0.05
1636.5914081676,Case: 0119,3768.8437536467,1.0,0.0752693525,failure_rate,0.4,50000,55405.4351618143,5,0.3200000006,0.05
703.7473232939,Case: 0119,3163.1844368143,1.0,0.0323664203,failure_rate,0.2,50000,53866.9317601082,5,0.1600000003,0.05
